created_at	name	screen_name	description	lang	location	verified	status_lang	status_text	time_zone	contributors_enabled	default_profile	default_profile_image	favourites_count	follow_request_sent	followers_count	following	friends_count	geo_enabled	has_extended_profile	id_str	is_translation_enabled	is_translator	listed_count	notifications	profile_background_color	profile_background_image_url	profile_background_tile	profile_banner_url	profile_image_url	profile_link_color	profile_sidebar_border_color	profile_sidebar_fill_color	profile_text_color	profile_use_background_image	protected	status_contributors	status_coordinates	status_created_at	status_favorite_count	status_favorited	status_geo	status_id_str	status_in_reply_to_screen_name	status_in_reply_to_status_id_str	status_in_reply_to_user_id_str	status_is_quote_status	status_latitude	status_longitude	status_place	status_possibly_sensitive	status_retweet_count	status_retweeted	status_source	status_truncated	statuses_count	url	utc_offset	account_type
Sat Feb 01 19:44:46 +0000 2014	小嵐 正義	seigi4343	The man who has no imagination has no wings.	ja		False	ja	眠れなくなりそう↓ 　 わずか2分42秒のホラームービーが完成度高過ぎてチビるレベルだと話題に ⇒http://t.co/tDwcASGxxh　 　 夜見ないことをオススメします 　 　 http://t.co/9HJx92Bli1		False	True	False	0	False	69	False	65	False	False	2322800539	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/2322800539/1391286294	http://pbs.twimg.com/profile_images/431009912257138688/Sh6pnfOg_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Wed Jun 11 09:41:26 +0000 2014	0.0	False		476660471525695488				False				False	0.0	False	"<a href=""http://tinyurl.com/l8rfykm"" rel=""nofollow"">衝撃な世界　　　　</a>"	False	2			1
Mon Sep 24 15:48:10 +0000 2012	Phoukhong Inthavong	PhoukhongIN	I'm Electrical Engineer, Worked with High Voltage System.	en	Laos, VTE	False	und	Hi ...		False	True	False	0	False	0	False	1	False	False	843822523	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/2645302389/36c682cf201202d25957c85f4863793d_normal.png	0084B4	C0DEED	DDEEF6	333333	True	False		False	Mon Sep 24 16:16:03 +0000 2012	0.0	False		250267364040527872				False					0.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	2	http://t.co/wcH4eElIyB		1
Wed Dec 14 17:39:56 +0000 2011	Mrs. Parker	miz_pisces	A daughter, mother, wife, loyal to those loyal to me and an aspiring entrepreneur is who I am. And YES I'm a PISCES! ~All smiles over here boo~✨	en	Dallas, TX	False	en	Just posted a photo http://t.co/ApRgPBA4		False	False	False	3	False	28	False	105	False	False	436867004	False	False	0	False	FF6699	http://abs.twimg.com/images/themes/theme11/bg.gif	True		http://pbs.twimg.com/profile_images/1693225784/168732_193067790711692_100000254167126_677732_4236980_n_normal.jpg	B40B43	CC3366	E5507E	362720	True	False		False	Thu Jan 31 01:05:39 +0000 2013	1.0	False		296786286755336192				False				False	0.0	False	"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"	False	123	http://t.co/HLK2vvx62y		1
Sat Feb 23 20:59:39 +0000 2013	Hold Tight ;) 	BeautyndABeat69	I love Justin Bieber and, My life goal is to meet Justin bieber I will never give up. @justinbieber is my idol. @imswaaggyy Followed me 4/25/13 4:05 P.M	en		False	en	I have completed the quest 'Log into Twitter' in the #Android game The Tribez. http://t.co/D32b4r3nJD #androidgames, #gameinsight	Central Time (US & Canada)	False	False	False	2514	False	753	False	1668	False	False	1213689212	False	False	0	False	FA08EE	http://pbs.twimg.com/profile_background_images/378800000028859581/6b47fcb21adb1c8954a50619c6219dc2.jpeg	True	https://pbs.twimg.com/profile_banners/1213689212/1385089602	http://pbs.twimg.com/profile_images/378800000772630881/f19a2ba9a0c900d2df863985b756a0ea_normal.jpeg	BA08F5	000000	DDEEF6	333333	True	False		False	Mon Jan 27 19:04:32 +0000 2014	1.0	False		427879814469808128				False				False	0.0	False	"<a href=""http://bit.ly/tribez_itw"" rel=""nofollow"">The Tribez for Android</a>"	False	4924		-18000.0	1
Tue Aug 23 00:04:03 +0000 2011	abe loco	theblockflock	Incubating web-app providing the quickest/easiest real-time buzz about what to Eat, Do, and Buy in Boston. From a team of experienced cereal entrepreneurs.	en	the Hub	False	en	RT @cjrbs: What's happening in #Boston tonight?  Check out Blockbird: http://t.co/GB0QwuUc @theblockflock		False	False	False	1	False	24	False	51	False	False	360285924	False	False	2	False	E0E0E0	http://abs.twimg.com/images/themes/theme18/bg.gif	False		http://pbs.twimg.com/profile_images/1755140684/bird_head_normal.jpg	FF6600	FF6600	F6F6F6	333333	True	False		False	Fri Aug 31 20:02:00 +0000 2012	1.0	False		241626916585619456				False				False	0.0	False	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	False	25	http://t.co/D7CnrkD60C		2
Wed Aug 12 15:38:26 +0000 2009	Anup Shetty	1anup	Dreamer , Voracious reader , Movie fanatic and sometimes counts neurons !!!	en	Thane	False	in	@ArunJaitley Fire Pahlaj Nihalani #UdtaNihalani #FireNihalani https://t.co/GA9csozugJ via @ChangeOrg_India	Mumbai	False	False	False	15	False	51	False	177	False	False	65066961	False	False	1	False	642D8B	http://pbs.twimg.com/profile_background_images/69317467/Image305.jpg	True		http://pbs.twimg.com/profile_images/535533813862895617/8NSKS1qm_normal.jpeg	FF0000	65B0DA	7AC3EE	3D1957	True	False		False	Fri Jun 10 17:57:14 +0000 2016	0.0	False		741328381719937024	arunjaitley		2183816041.0	False				False	0.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	335		19800.0	1
Tue Dec 16 20:38:57 +0000 2014	Alternative.PR	Alternative__PR	London's Newest & Freshest Open Minded Entertainment Group  Email: Alternativeent@outlook.com	en	London	False	en	C O M i N G   S O O N... #Openyourmind #Alternative http://t.co/oPLEzqfuXA		False	True	False	0	False	19	False	223	False	False	2925808606	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/544955849522032642/KgiNaaE4_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Tue Dec 16 20:51:33 +0000 2014	0.0	False		544958030585290754				False				False	0.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	1			2
Fri Oct 19 17:36:32 +0000 2012	dilara inci	Liam_Payneee	Hello Inci is here i'am 14 i live in germany i love One Direction Cody Simpson Little Mix Cher Lloyd 5sos follow me and i follow you back ;) lovee youu :*	de		False	en	@NiallOfficial 💜💜💜💜💜💜 FOLLOW ME PLEASE!!!!!	Brussels	False	True	False	375	False	859	False	1784	True	False	891445458	False	False	1	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/891445458/1380401281	http://pbs.twimg.com/profile_images/378800000520931092/68ce0d9b8672ecd73f25ceddfbcb19ec_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Wed Oct 16 13:22:12 +0000 2013	2.0	False		390467716735594496	NiallOfficial	3.9046732255e+17	105119490.0	False					0.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	377		7200.0	1
Mon Nov 02 18:27:39 +0000 2009	jess ☼	jexxica9	I appreciate a good bath bomb | MSUWBB #35	en	drinking tea	False	en	RT @MSURacers: Kirby Named Women's Basketball Assistant https://t.co/4P7h8YdjnT	Eastern Time (US & Canada)	False	False	False	4980	False	220	False	221	True	True	86997419	False	False	5	False	F5ABB5	http://pbs.twimg.com/profile_background_images/628331320830238720/TollYZ__.jpg	False	https://pbs.twimg.com/profile_banners/86997419/1470318858	http://pbs.twimg.com/profile_images/764876049612169216/O-El9g4y_normal.jpg	F5ABB5	FFFFFF	C0DFEC	333333	True	False		False	Mon Aug 22 17:08:44 +0000 2016	0.0	False		767770492249989120				False				False	7.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	2789	https://t.co/bcgHBJWnJY	-14400.0	1
Fri May 13 15:33:30 +0000 2011	Apex	Kaliboa	The road less traveled is the road less gained, I cant take the easy way out so I've got to perservere	en	Where ever the wind takes me	False	und	@baddieebrii_		False	False	False	15	False	67	False	85	False	False	298048455	False	False	0	False	C0DEED	http://pbs.twimg.com/profile_background_images/360600074/BlueSmoke.jpg	True	https://pbs.twimg.com/profile_banners/298048455/1390076406	http://pbs.twimg.com/profile_images/737644419885588480/LbejlzHE_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Tue Feb 18 16:41:31 +0000 2014	0.0	False		435816357796401154	VitaminBAD		248318991.0	False					0.0	False	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>"	False	1287			1
Thu Mar 12 19:58:00 +0000 2015	Sebastian Yaki	yaki_sebastian	Pensador de cafetín (https://t.co/31CbCc81zE)	es		False	es	El sur, mi sur, rara madeja de invulnerable luz incierta que al deshilacharse deja evidencias de herida abierta. https://t.co/oOuL0ndubT		False	True	False	193	False	25	False	86	False	False	3089817478	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/3089817478/1453666693	http://pbs.twimg.com/profile_images/667415433117573120/9TF7cZvW_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Wed Aug 17 21:35:53 +0000 2016	0.0	False		766025784486141952				False				False	0.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	486	https://t.co/rWj05mz5iX		1
Wed Nov 26 04:52:29 +0000 2014	beeGraf eBookPub	BeeGraf_ID	eBook Publisher	en	Indonesia	False	und	tes		False	True	True	0	False	0	False	1	False	False	2910571208	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png	0084B4	C0DEED	DDEEF6	333333	True	False		False	Wed Nov 26 05:00:00 +0000 2014	0.0	False		537470806574370816				False					0.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	1			2
Fri Jul 13 03:43:57 +0000 2012	Vancouver Eagles	VancouverEagles	Vancouver Eagles Youth Basketball Club, Basketball BC and a Steve Nash Youth Basketball league for developing male and female basketball players in grades 1-8	en	Vancouver BC, Canada	False	en	Wed Oct. 21, 2015, instead of Trafalgar Gym, practice is in Queen Elizabeth Elementary Gym, address: 4012 West 16 Ave, Vancouver, same time.		False	True	False	0	False	48	False	15	True	False	634270222	False	False	1	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/2392954165/van_eagles_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Wed Oct 21 02:21:16 +0000 2015	2.0	False		656656465403359232				False					0.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	43	http://t.co/rXUgY5pF9Y		2
Mon Feb 23 05:09:47 +0000 2015	Adinda_adindOel	AMellizasbp	follow me,Ig Adinda_Melliza127,Facebook Dinda Melisa,Tweet @AMellizaSBP,Thanks!.	id	Perumahan Griya Pengasih,Wates	False	und	http://t.co/zwx21FsODk		False	True	False	6	False	6	False	70	False	False	3037368218	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/3037368218/1438404064	http://pbs.twimg.com/profile_images/569728548424806400/F_1FmMD8_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sat Aug 01 05:43:32 +0000 2015	0.0	False		627353950128201729				False				False	0.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	28			1
Tue Jun 02 19:14:47 +0000 2009	Dan Rowan	danrowan	SE Fla, Jersey Shore, 76ers, Eagles, Phillies, UPenn	en		False	en	@RepLoBiondo Please support Reps Salmon &amp; Schrader protect pet access to compounded medication!	Eastern Time (US & Canada)	False	True	False	18	False	2287	False	53	True	False	44183825	False	False	2	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://pbs.twimg.com/profile_images/1744878188/1326160133290_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Mon Jul 27 23:52:27 +0000 2015	0.0	False		625816047334072321	RepLoBiondo		241207373.0	False					0.0	False	"<a href=""http://www.votervoice.net"" rel=""nofollow"">VoterVoice Tweet</a>"	False	196		-14400.0	3
Wed Aug 26 19:34:43 +0000 2015	☔☁Paiifon..Nattaya☁☔	Paiifonnty	If you hesitate between me and aonther person, don't choose me.	th		False	th	ก็ถ้าสิ่งที่ทำเพื่อความรัก เพราะความรัก แต่เค้าไม่รัก ก็คงต้องหยุดความเห็นแก่ตัวที่จะมีความสุข ทั้งๆที่เค้าฝืนที่จะมีความสุขกับเรา ..		False	True	False	9	False	5	False	24	False	True	3351609674	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/3351609674/1456430788	http://pbs.twimg.com/profile_images/714534897080262656/4IyErPFz_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Mon Mar 28 19:37:47 +0000 2016	0.0	False		714536983792488448				False					0.0	False	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	False	51			1
Wed Dec 25 13:00:12 +0000 2013	みのり	Chelsea_yukiko	名芸2年sound media  N・H M・M	ja	三重	False	ja	偶数って2以外はあんまり良くない数字だな。		False	True	False	765	False	69	False	72	True	True	2261456533	False	False	2	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/2261456533/1466262597	http://pbs.twimg.com/profile_images/744185285538308096/IBr_sN3j_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sat Aug 13 13:58:09 +0000 2016	0.0	False		764461039597395968				False					0.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	2588			3
Sun Jan 09 11:52:26 +0000 2011	曖	aixtaxs	中３女子　じゅけんせー(；´ω｀)  暇つぶしに☆!w      love  aikata-偽wife-close-agomem-chinsukomem      ...etc	ja	和歌山	False	ja	友達大好きだて～～～～～～～～～～～󾬘󾬘		False	False	False	0	False	0	False	1	False	False	235927263	False	False	0	False	1D1E1F	http://pbs.twimg.com/profile_background_images/190556047/d9l15ga0lwA.gif	True		http://pbs.twimg.com/profile_images/1210909519/img_1021285_39537782_23_normal.gif	424242	000000	000000	7A7A7A	True	False		False	Fri May 20 13:07:07 +0000 2011	0.0	False		71562598067343360				False					0.0	False	"<a href=""http://twtr.jp"" rel=""nofollow"">Keitai Web</a>"	False	148			3
Sun Nov 04 13:30:20 +0000 2012	siyah	juss_siyah	Jusssiyah In my own lil world  Love bein me  Follow me juss_siyah✌	en		False	en	Gud mornin new to this		False	True	True	0	False	3	False	9	False	False	925349376	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False		http://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sun Nov 04 13:50:33 +0000 2012	0.0	False		265088646179323904				False					0.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	2			1
Wed Nov 19 21:59:50 +0000 2014	Pacific Fusion	PacificFusionc	Pacific Fusion is an international buffet. We provide Chinese, American, Thai and Japanese Cuisine. Also we have Special Mongolian   Girll.	zh-Hans	1140 N Germantown Pkwy Cordova	False	en	GRAND OPENING !! We are offering 10% discount for everyone until Nov. 30! @myfoxmemphis @GoMemphis @MemphisFlyer http://t.co/S0AXGOGIkX		False	True	False	0	False	1	False	4	False	False	2884824507	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/2884824507/1416435150	http://pbs.twimg.com/profile_images/535193983207895040/XZQMRflv_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Wed Nov 19 22:43:24 +0000 2014	0.0	False		535201704791531520				False				False	0.0	False	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	False	1			2
Mon Oct 14 16:02:29 +0000 2013	Perfect Summer ♡	_perfectsummer	When someone is trying to bring you down, that just means you're above them	en		False	en	It's so hard doing two accounts 😭😂	Atlantic Time (Canada)	False	True	False	14	False	50	False	239	False	False	1960950944	False	False	0	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/1960950944/1382035181	http://pbs.twimg.com/profile_images/378800000609059970/37e561258cc1f4d9a069c2620b9a3be5_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Tue Nov 12 18:05:41 +0000 2013	3.0	False		400323527644942336				False					0.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	80		-10800.0	1
Mon Jan 18 22:17:44 +0000 2010	German GDL	GrmnGDL	taking it easy since 1993	en	San Diego, CA.	False	en	RT @HistoryToLearn: Casting call for #Nirvana #SmellsLikeTeenSpirit Video, 1991. https://t.co/N5h5eQBxeZ	Pacific Time (US & Canada)	False	False	False	19	False	86	False	204	False	False	106227649	False	False	1	False	000000	http://pbs.twimg.com/profile_background_images/372361518/blink.jpg	False	https://pbs.twimg.com/profile_banners/106227649/1358929644	http://pbs.twimg.com/profile_images/378800000422604403/32b1c89ef007b35eb02d2fff2071dad1_normal.jpeg	038543	EEEEEE	F6F6F6	333333	True	False		False	Sat Jun 25 01:34:12 +0000 2016	0.0	False		746516812557225984				False				False	755.0	False	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	False	526		-25200.0	1
Sun Jan 03 04:21:57 +0000 2016	joseph kidney	kidneystl	i just wanted to see joeys tl, sorry if i scared you	en		False	en	RT @craetivlity: @itspeytonargus @kidneystl THATS WHAT I THOUGHT		False	True	False	7	False	70	False	637	False	False	4700357106	False	False	1	False	F5F8FA		False	https://pbs.twimg.com/profile_banners/4700357106/1451795085	http://pbs.twimg.com/profile_images/683504212051931136/csv_xwtE_normal.jpg	2B7BB9	C0DEED	DDEEF6	333333	True	False		False	Sun Jan 03 21:43:08 +0000 2016	0.0	False		683765560446971904				False					1.0	False	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	False	8			1
Tue Jun 25 20:25:57 +0000 2013	Game of Throwns	GameofThrowns	Game of Throwns is taking on Red Bull Flugtag '13. Human-powered, Mother of Dragons-approved. Follow us as we prepare to take flight.  Flugtag is coming!	en		False	en	I posted a new photo to Facebook http://t.co/MkXpFfDBZc		False	True	False	0	False	145	False	18	False	False	1546618561	False	False	4	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/1546618561/1372286691	http://pbs.twimg.com/profile_images/378800000365755886/9fdd7e0878217e0fd9942efbdb21d7ed_normal.jpeg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Sat Apr 19 17:23:31 +0000 2014	0.0	False		457570201681137664				False				False	0.0	False	"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"	False	63			2
Wed Oct 07 15:18:23 +0000 2015	Hope's Voice	HopesVoice_CFS	Hope's Voice provides assistance to victims of domestic violence and sexual assault, including crisis counseling, safety planning, advocacy, and information.	en	Knox County, Indiana	False	en	Indiana says NO MORE sexual assault #NOMORE https://t.co/fs6KOOaJ0G		False	True	False	0	False	19	False	24	False	False	3891014895	False	False	1	False	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	False	https://pbs.twimg.com/profile_banners/3891014895/1444231248	http://pbs.twimg.com/profile_images/651778855435284481/zfryV7Z4_normal.jpg	0084B4	C0DEED	DDEEF6	333333	True	False		False	Fri Apr 22 12:59:16 +0000 2016	0.0	False		723496391977345024				False				False	0.0	False	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>"	False	31			2
